Trial,E-Greedy Cumulative Reward,Thompson Sampling Cumulative Reward
6499,667,4545
6500,667,4546
6501,667,4547
6502,667,4548
6503,667,4548
6504,667,4549
6505,667,4549
6506,667,4550
6507,667,4550
6508,667,4551
6509,667,4552
6510,667,4553
6511,667,4554
6512,667,4555
6513,667,4556
6514,667,4556
6515,667,4556
6516,667,4556
6517,667,4557
6518,667,4558
6519,667,4558
6520,667,4559
6521,667,4560
6522,667,4560
6523,667,4560
6524,667,4561
6525,667,4562
6526,667,4562
6527,667,4563
6528,667,4563
6529,667,4564
6530,667,4565
6531,667,4565
6532,667,4566
6533,667,4567
6534,667,4568
6535,667,4569
6536,667,4570
6537,667,4571
6538,667,4571
6539,667,4572
6540,667,4572
6541,667,4572
6542,667,4573
6543,667,4574
6544,667,4575
6545,667,4576
6546,667,4577
6547,667,4577
6548,667,4578
6549,667,4579
6550,667,4579
6551,667,4580
6552,667,4581
6553,667,4582
6554,667,4583
6555,667,4584
6556,667,4585
6557,667,4586
6558,667,4586
6559,667,4587
6560,667,4587
6561,668,4587
6562,668,4588
6563,668,4589
6564,668,4590
6565,668,4591
6566,668,4592
6567,668,4593
6568,668,4594
6569,668,4594
6570,668,4595
6571,668,4595
6572,668,4596
6573,668,4597
6574,668,4597
6575,668,4598
6576,668,4599
6577,668,4599
6578,668,4600
6579,668,4601
6580,668,4601
6581,668,4601
6582,668,4601
6583,668,4602
6584,668,4602
6585,668,4603
6586,668,4604
6587,668,4605
6588,668,4606
6589,668,4607
6590,668,4608
6591,668,4608
6592,668,4609
6593,668,4610
6594,668,4610
6595,668,4610
6596,668,4611
6597,668,4612
6598,668,4613
6599,668,4614
6600,668,4615
6601,668,4616
6602,668,4617
6603,668,4618
6604,668,4619
6605,669,4619
6606,670,4620
6607,670,4620
6608,671,4621
6609,671,4621
6610,671,4622
6611,672,4623
6612,672,4623
6613,672,4624
6614,672,4625
6615,672,4625
6616,673,4626
6617,673,4626
6618,673,4627
6619,673,4627
6620,673,4627
6621,673,4628
6622,673,4628
6623,673,4628
6624,673,4629
6625,673,4629
6626,673,4630
6627,673,4631
6628,673,4631
6629,673,4632
6630,673,4633
6631,673,4634
6632,673,4634
6633,673,4635
6634,673,4636
6635,674,4636
6636,674,4637
6637,674,4637
6638,674,4637
6639,674,4637
6640,675,4637
6641,675,4638
6642,676,4639
6643,676,4640
6644,676,4641
6645,676,4642
6646,676,4643
6647,676,4644
6648,676,4645
6649,676,4646
6650,677,4647
6651,677,4648
6652,677,4649
6653,677,4649
6654,677,4650
6655,677,4651
6656,677,4652
6657,678,4653
6658,678,4653
6659,679,4654
6660,679,4654
6661,680,4655
6662,680,4656
6663,680,4657
6664,681,4657
6665,681,4658
6666,682,4659
6667,682,4660
6668,683,4661
6669,683,4662
6670,683,4663
6671,683,4664
6672,683,4665
6673,683,4666
6674,683,4667
6675,683,4667
6676,683,4667
6677,683,4668
6678,683,4668
6679,683,4669
6680,684,4670
6681,684,4671
6682,684,4671
6683,684,4672
6684,684,4673
6685,684,4673
6686,684,4674
6687,684,4674
6688,684,4675
6689,684,4676
6690,684,4677
6691,684,4677
6692,684,4678
6693,684,4679
6694,684,4679
6695,685,4680
6696,685,4680
6697,685,4680
6698,686,4680
6699,686,4681
6700,686,4682
6701,686,4683
6702,686,4684
6703,686,4685
6704,686,4685
6705,687,4686
6706,687,4686
6707,687,4687
6708,687,4688
6709,687,4689
6710,687,4689
6711,687,4690
6712,687,4690
6713,687,4690
6714,687,4690
6715,688,4691
6716,688,4691
6717,688,4691
6718,688,4692
6719,688,4693
6720,688,4693
6721,688,4694
6722,688,4695
6723,688,4695
6724,688,4696
6725,688,4696
6726,688,4697
6727,688,4698
6728,688,4699
6729,689,4700
6730,690,4701
6731,690,4701
6732,691,4701
6733,691,4702
6734,691,4703
6735,691,4703
6736,691,4703
6737,691,4704
6738,691,4705
6739,691,4706
6740,691,4707
6741,691,4708
6742,692,4708
6743,692,4708
6744,692,4709
6745,693,4710
6746,693,4711
6747,694,4711
6748,694,4712
6749,694,4713
6750,694,4714
6751,694,4715
6752,694,4716
6753,694,4716
6754,694,4717
6755,694,4718
6756,694,4719
6757,694,4720
6758,694,4721
6759,694,4721
6760,694,4722
6761,694,4722
6762,694,4723
6763,694,4724
6764,694,4724
6765,694,4724
6766,694,4725
6767,694,4726
6768,694,4727
6769,694,4728
6770,694,4728
6771,694,4729
6772,694,4730
6773,694,4731
6774,694,4731
6775,694,4732
6776,694,4733
6777,694,4734
6778,694,4734
6779,694,4735
6780,694,4736
6781,694,4737
6782,694,4738
6783,694,4739
6784,694,4740
6785,695,4741
6786,695,4741
6787,695,4742
6788,695,4742
6789,695,4743
6790,695,4744
6791,695,4744
6792,695,4745
6793,695,4745
6794,695,4746
6795,695,4747
6796,695,4748
6797,695,4749
6798,695,4750
6799,695,4751
6800,695,4752
6801,695,4753
6802,696,4754
6803,696,4755
6804,696,4756
6805,696,4756
6806,696,4757
6807,696,4757
6808,696,4758
6809,696,4759
6810,696,4759
6811,696,4760
6812,697,4761
6813,697,4762
6814,698,4762
6815,698,4763
6816,698,4764
6817,698,4764
6818,698,4765
6819,698,4766
6820,698,4767
6821,698,4767
6822,698,4768
6823,698,4769
6824,699,4769
6825,700,4770
6826,701,4771
6827,701,4772
6828,701,4772
6829,701,4772
6830,701,4772
6831,701,4773
6832,701,4773
6833,701,4774
6834,701,4775
6835,701,4775
6836,701,4776
6837,701,4777
6838,701,4778
6839,701,4779
6840,701,4780
6841,701,4781
6842,701,4781
6843,701,4781
6844,701,4782
6845,701,4783
6846,701,4784
6847,701,4785
6848,701,4786
6849,701,4786
6850,701,4786
6851,701,4787
6852,701,4788
6853,701,4788
6854,701,4789
6855,701,4789
6856,701,4790
6857,701,4791
6858,701,4791
6859,701,4792
6860,701,4793
6861,701,4793
6862,701,4794
6863,701,4795
6864,702,4796
6865,702,4797
6866,702,4797
6867,702,4798
6868,702,4799
6869,702,4800
6870,702,4801
6871,703,4802
6872,703,4802
6873,703,4803
6874,703,4803
6875,703,4803
6876,703,4804
6877,703,4805
6878,703,4806
6879,703,4807
6880,703,4807
6881,703,4808
6882,703,4808
6883,703,4809
6884,703,4810
6885,703,4811
6886,703,4812
6887,703,4812
6888,703,4812
6889,703,4813
6890,703,4814
6891,703,4814
6892,703,4814
6893,703,4815
6894,704,4816
6895,704,4817
6896,704,4818
6897,704,4818
6898,704,4819
6899,704,4820
6900,704,4821
6901,704,4822
6902,704,4822
6903,704,4823
6904,704,4824
6905,705,4825
6906,705,4826
6907,705,4827
6908,705,4828
6909,706,4829
6910,706,4829
6911,706,4830
6912,706,4831
6913,706,4832
6914,707,4833
6915,707,4834
6916,707,4835
6917,708,4835
6918,708,4836
6919,708,4837
6920,708,4838
6921,708,4839
6922,708,4839
6923,708,4840
6924,708,4841
6925,708,4842
6926,709,4843
6927,709,4844
6928,709,4845
6929,709,4845
6930,709,4845
6931,709,4846
6932,709,4846
6933,709,4847
6934,709,4848
6935,709,4849
6936,709,4849
6937,709,4850
6938,709,4851
6939,709,4852
6940,709,4853
6941,709,4854
6942,709,4855
6943,709,4856
6944,709,4856
6945,709,4857
6946,709,4858
6947,710,4858
6948,710,4858
6949,710,4859
6950,710,4860
6951,710,4861
6952,710,4862
6953,710,4862
6954,710,4863
6955,710,4864
6956,710,4865
6957,711,4865
6958,711,4866
6959,711,4866
6960,711,4867
6961,711,4868
6962,711,4868
6963,711,4868
6964,711,4869
6965,711,4870
6966,711,4871
6967,712,4872
6968,712,4872
6969,712,4872
6970,712,4872
6971,712,4872
6972,712,4873
6973,713,4873
6974,713,4874
6975,713,4875
6976,713,4876
6977,713,4877
6978,713,4877
6979,713,4878
6980,713,4878
6981,713,4879
6982,713,4880
6983,714,4880
6984,714,4880
6985,715,4881
6986,715,4882
6987,715,4883
6988,715,4884
6989,715,4885
6990,715,4886
6991,715,4886
6992,715,4887
6993,715,4888
6994,715,4888
6995,715,4889
6996,715,4890
6997,715,4891
6998,715,4892
6999,715,4892
7000,715,4892
7001,715,4893
7002,715,4894
7003,716,4894
7004,716,4895
7005,716,4896
7006,716,4896
7007,716,4896
7008,716,4897
7009,716,4897
7010,716,4898
7011,716,4899
7012,716,4900
7013,716,4900
7014,716,4901
7015,716,4901
7016,716,4901
7017,716,4902
7018,716,4902
7019,716,4902
7020,716,4902
7021,716,4903
7022,716,4903
7023,717,4904
7024,717,4905
7025,718,4906
7026,718,4906
7027,718,4907
7028,719,4907
7029,719,4908
7030,719,4909
7031,719,4910
7032,719,4911
7033,719,4912
7034,719,4913
7035,720,4914
7036,720,4915
7037,720,4916
7038,720,4917
7039,720,4917
7040,720,4917
7041,720,4918
7042,720,4919
7043,720,4919
7044,720,4920
7045,720,4921
7046,720,4921
7047,720,4922
7048,720,4923
7049,721,4924
7050,721,4925
7051,721,4926
7052,721,4927
7053,721,4928
7054,721,4928
7055,722,4929
7056,722,4930
7057,722,4931
7058,722,4932
7059,722,4933
7060,722,4933
7061,722,4934
7062,722,4935
7063,722,4936
7064,722,4937
7065,722,4938
7066,722,4939
7067,722,4940
7068,722,4940
7069,723,4941
7070,723,4942
7071,723,4942
7072,723,4943
7073,723,4944
7074,723,4945
7075,723,4946
7076,723,4947
7077,723,4947
7078,723,4947
7079,723,4948
7080,723,4949
7081,723,4950
7082,724,4951
7083,724,4952
7084,725,4953
7085,725,4954
7086,725,4955
7087,725,4956
7088,726,4957
7089,726,4958
7090,726,4959
7091,726,4960
7092,726,4961
7093,727,4961
7094,727,4961
7095,727,4961
7096,727,4962
7097,727,4962
7098,727,4963
7099,727,4964
7100,727,4965
7101,727,4966
7102,727,4967
7103,727,4968
7104,727,4969
7105,728,4970
7106,728,4971
7107,729,4972
7108,729,4973
7109,729,4974
7110,729,4975
7111,729,4976
7112,729,4976
7113,729,4977
7114,729,4977
7115,729,4978
7116,729,4979
7117,729,4980
7118,729,4981
7119,729,4982
7120,729,4982
7121,729,4983
7122,729,4984
7123,729,4984
7124,729,4984
7125,730,4984
7126,731,4985
7127,731,4986
7128,732,4987
7129,732,4987
7130,733,4987
7131,733,4988
7132,733,4988
7133,733,4989
7134,733,4989
7135,733,4989
7136,733,4990
7137,734,4991
7138,734,4992
7139,734,4993
7140,735,4994
7141,735,4995
7142,735,4996
7143,736,4997
7144,736,4997
7145,736,4997
7146,736,4998
7147,736,4999
7148,736,5000
7149,736,5001
7150,736,5001
7151,737,5002
7152,737,5002
7153,737,5002
7154,737,5003
7155,737,5004
7156,737,5005
7157,737,5006
7158,737,5007
7159,737,5008
7160,737,5009
7161,737,5009
7162,737,5010
7163,738,5010
7164,738,5011
7165,738,5012
7166,738,5013
7167,738,5014
7168,738,5015
7169,738,5015
7170,738,5015
7171,738,5015
7172,739,5015
7173,739,5016
7174,739,5017
7175,739,5018
7176,739,5018
7177,739,5019
7178,739,5020
7179,739,5021
7180,739,5022
7181,739,5023
7182,739,5024
7183,739,5025
7184,739,5025
7185,739,5025
7186,739,5025
7187,739,5026
7188,739,5027
7189,739,5028
7190,739,5029
7191,739,5029
7192,739,5029
7193,739,5030
7194,739,5031
7195,739,5032
7196,739,5033
7197,739,5034
7198,739,5035
7199,739,5035
7200,739,5036
7201,740,5036
7202,740,5036
7203,740,5037
7204,740,5037
7205,740,5037
7206,740,5037
7207,740,5037
7208,740,5038
7209,740,5039
7210,740,5040
7211,740,5040
7212,740,5041
7213,741,5042
7214,741,5043
7215,741,5044
7216,741,5044
7217,741,5045
7218,741,5046
7219,741,5046
7220,741,5047
7221,741,5048
7222,741,5048
7223,741,5048
7224,741,5049
7225,741,5050
7226,741,5051
7227,741,5051
7228,741,5052
7229,741,5053
7230,741,5054
7231,741,5054
7232,742,5055
7233,742,5056
7234,742,5057
7235,742,5058
7236,742,5059
7237,742,5059
7238,742,5060
7239,742,5061
7240,742,5061
7241,742,5062
7242,743,5063
7243,743,5064
7244,743,5065
7245,744,5065
7246,744,5066
7247,744,5067
7248,744,5067
7249,744,5068
7250,744,5069
7251,744,5069
7252,744,5069
7253,744,5070
7254,744,5071
7255,744,5072
7256,744,5073
7257,745,5074
7258,745,5075
7259,745,5076
7260,745,5077
7261,745,5078
7262,745,5079
7263,745,5080
7264,745,5081
7265,745,5081
7266,745,5081
7267,745,5082
7268,746,5082
7269,746,5082
7270,746,5083
7271,746,5083
7272,746,5083
7273,747,5084
7274,747,5085
7275,747,5086
7276,747,5086
7277,747,5087
7278,747,5088
7279,747,5088
7280,747,5088
7281,747,5089
7282,747,5090
7283,747,5090
7284,747,5091
7285,747,5092
7286,747,5093
7287,747,5094
7288,747,5094
7289,747,5095
7290,747,5096
7291,747,5097
7292,747,5098
7293,747,5099
7294,747,5100
7295,747,5100
7296,747,5101
7297,748,5102
7298,748,5102
7299,748,5103
7300,748,5104
7301,748,5105
7302,749,5106
7303,749,5107
7304,749,5108
7305,749,5109
7306,749,5110
7307,749,5111
7308,749,5111
7309,750,5112
7310,750,5112
7311,750,5112
7312,750,5112
7313,750,5113
7314,750,5114
7315,750,5115
7316,750,5115
7317,750,5116
7318,750,5116
7319,750,5117
7320,750,5117
7321,750,5118
7322,750,5118
7323,750,5119
7324,750,5119
7325,750,5120
7326,750,5121
7327,750,5122
7328,750,5123
7329,750,5124
7330,750,5125
7331,750,5126
7332,750,5127
7333,750,5128
7334,750,5129
7335,750,5130
7336,750,5131
7337,750,5132
7338,750,5133
7339,750,5133
7340,751,5134
7341,751,5135
7342,751,5136
7343,751,5137
7344,751,5137
7345,751,5138
7346,751,5138
7347,751,5138
7348,751,5139
7349,751,5140
7350,751,5141
7351,751,5141
7352,752,5142
7353,752,5143
7354,752,5144
7355,752,5144
7356,752,5145
7357,752,5146
7358,752,5146
7359,752,5147
7360,752,5148
7361,753,5148
7362,753,5149
7363,753,5150
7364,753,5151
7365,753,5152
7366,753,5152
7367,753,5152
7368,753,5153
7369,753,5153
7370,753,5154
7371,753,5155
7372,753,5156
7373,753,5156
7374,753,5157
7375,753,5158
7376,753,5159
7377,753,5160
7378,753,5161
7379,753,5161
7380,753,5162
7381,753,5163
7382,753,5164
7383,753,5165
7384,753,5165
7385,753,5166
7386,753,5167
7387,753,5168
7388,753,5168
7389,753,5168
7390,754,5168
7391,754,5169
7392,754,5170
7393,754,5171
7394,754,5171
7395,754,5172
7396,754,5173
7397,755,5174
7398,755,5175
7399,755,5175
7400,755,5175
7401,755,5175
7402,756,5176
7403,756,5177
7404,756,5177
7405,756,5178
7406,756,5179
7407,757,5180
7408,757,5181
7409,758,5182
7410,758,5183
7411,758,5184
7412,758,5184
7413,759,5184
7414,759,5185
7415,759,5186
7416,759,5187
7417,759,5188
7418,759,5189
7419,759,5190
7420,760,5191
7421,760,5192
7422,760,5193
7423,760,5194
7424,760,5195
7425,761,5196
7426,761,5197
7427,761,5197
7428,761,5198
7429,761,5198
7430,761,5199
7431,761,5200
7432,761,5201
7433,761,5202
7434,762,5203
7435,762,5203
7436,762,5203
7437,762,5204
7438,762,5205
7439,762,5205
7440,762,5206
7441,762,5206
7442,763,5207
7443,763,5208
7444,763,5208
7445,763,5209
7446,763,5209
7447,763,5209
7448,763,5210
7449,763,5211
7450,763,5212
7451,763,5213
7452,763,5214
7453,763,5214
7454,763,5215
7455,764,5216
7456,764,5216
7457,764,5217
7458,764,5218
7459,764,5219
7460,764,5220
7461,764,5221
7462,764,5221
7463,764,5221
7464,764,5222
7465,764,5223
7466,764,5223
7467,764,5224
7468,764,5225
7469,764,5226
7470,764,5227
7471,764,5228
7472,764,5228
7473,764,5229
7474,764,5230
7475,764,5231
7476,764,5232
7477,765,5233
7478,765,5234
7479,765,5235
7480,765,5235
7481,765,5236
7482,765,5237
7483,765,5238
7484,765,5238
7485,765,5239
7486,765,5240
7487,765,5241
7488,765,5242
7489,766,5242
7490,766,5242
7491,766,5242
7492,766,5243
7493,766,5244
7494,766,5245
7495,766,5246
7496,766,5246
7497,766,5247
7498,766,5248
7499,766,5249
7500,767,5249
7501,767,5249
7502,768,5249
7503,768,5249
7504,768,5250
7505,768,5251
7506,768,5252
7507,768,5253
7508,768,5253
7509,768,5254
7510,768,5255
7511,768,5255
7512,768,5256
7513,768,5256
7514,768,5256
7515,768,5257
7516,768,5257
7517,769,5258
7518,769,5259
7519,769,5260
7520,769,5261
7521,769,5262
7522,770,5263
7523,770,5264
7524,770,5265
7525,770,5266
7526,770,5267
7527,770,5268
7528,770,5269
7529,770,5270
7530,770,5270
7531,770,5271
7532,770,5272
7533,770,5273
7534,770,5274
7535,770,5274
7536,770,5275
7537,770,5276
7538,770,5276
7539,770,5277
7540,770,5277
7541,770,5277
7542,770,5277
7543,770,5278
7544,771,5279
7545,771,5279
7546,771,5280
7547,771,5281
7548,771,5281
7549,771,5282
7550,772,5282
7551,772,5282
7552,772,5282
7553,772,5283
7554,772,5284
7555,772,5284
7556,772,5285
7557,772,5285
7558,772,5285
7559,772,5285
7560,772,5286
7561,773,5287
7562,773,5288
7563,773,5288
7564,774,5288
7565,774,5288
7566,774,5289
7567,774,5290
7568,774,5291
7569,774,5292
7570,774,5293
7571,774,5294
7572,774,5295
7573,774,5295
7574,774,5295
7575,774,5295
7576,774,5296
7577,774,5297
7578,774,5298
7579,774,5299
7580,774,5300
7581,774,5301
7582,774,5302
7583,774,5302
7584,774,5303
7585,774,5303
7586,774,5304
7587,774,5305
7588,774,5306
7589,774,5307
7590,774,5307
7591,774,5308
7592,774,5308
7593,774,5309
7594,774,5310
7595,774,5311
7596,774,5312
7597,774,5313
7598,774,5313
7599,774,5314
7600,774,5315
7601,774,5316
7602,774,5316
7603,774,5317
7604,774,5318
7605,774,5319
7606,774,5320
7607,774,5320
7608,774,5321
7609,774,5322
7610,774,5323
7611,774,5323
7612,774,5324
7613,774,5324
7614,774,5325
7615,774,5325
7616,774,5326
7617,774,5326
7618,774,5327
7619,774,5328
7620,774,5328
7621,774,5328
7622,774,5328
7623,774,5329
7624,774,5330
7625,774,5331
7626,774,5332
7627,774,5333
7628,774,5334
7629,774,5335
7630,774,5336
7631,774,5337
7632,774,5338
7633,774,5339
7634,774,5340
7635,774,5341
7636,774,5342
7637,774,5343
7638,774,5344
7639,774,5344
7640,774,5345
7641,774,5346
7642,774,5347
7643,774,5347
7644,774,5348
7645,774,5349
7646,774,5350
7647,774,5350
7648,774,5351
7649,774,5352
7650,774,5352
7651,774,5353
7652,774,5354
7653,774,5354
7654,774,5355
7655,774,5356
7656,774,5357
7657,774,5357
7658,774,5358
7659,774,5359
7660,774,5360
7661,774,5361
7662,774,5362
7663,774,5362
7664,774,5362
7665,774,5362
7666,775,5363
7667,775,5363
7668,775,5364
7669,775,5364
7670,775,5365
7671,775,5366
7672,775,5367
7673,775,5368
7674,775,5369
7675,775,5370
7676,776,5371
7677,776,5372
7678,776,5373
7679,776,5374
7680,776,5374
7681,776,5375
7682,776,5376
7683,776,5376
7684,777,5376
7685,777,5376
7686,777,5377
7687,777,5377
7688,777,5377
7689,777,5377
7690,777,5378
7691,777,5379
7692,777,5380
7693,777,5380
7694,777,5381
7695,777,5381
7696,777,5381
7697,778,5382
7698,778,5383
7699,778,5383
7700,779,5384
7701,779,5385
7702,779,5386
7703,779,5386
7704,779,5387
7705,780,5387
7706,780,5387
7707,781,5388
7708,781,5388
7709,781,5388
7710,781,5388
7711,781,5389
7712,782,5390
7713,782,5390
7714,782,5391
7715,783,5392
7716,783,5393
7717,783,5393
7718,783,5394
7719,783,5395
7720,783,5396
7721,784,5397
7722,784,5398
7723,784,5399
7724,784,5400
7725,784,5401
7726,784,5401
7727,784,5402
7728,784,5402
7729,785,5403
7730,785,5404
7731,785,5405
7732,785,5405
7733,785,5406
7734,785,5407
7735,785,5408
7736,786,5409
7737,786,5410
7738,786,5411
7739,786,5412
7740,786,5413
7741,786,5414
7742,786,5415
7743,786,5416
7744,787,5417
7745,787,5418
7746,787,5419
7747,787,5420
7748,787,5421
7749,787,5422
7750,787,5422
7751,787,5422
7752,787,5423
7753,788,5424
7754,788,5425
7755,788,5425
7756,788,5426
7757,788,5427
7758,788,5427
7759,789,5427
7760,790,5428
7761,790,5428
7762,790,5428
7763,790,5429
7764,790,5430
7765,790,5431
7766,790,5431
7767,790,5432
7768,790,5433
7769,790,5434
7770,791,5434
7771,791,5434
7772,791,5434
7773,791,5435
7774,791,5436
7775,791,5437
7776,791,5438
7777,791,5438
7778,791,5439
7779,791,5439
7780,792,5439
7781,792,5440
7782,792,5440
7783,792,5441
7784,792,5441
7785,792,5442
7786,792,5443
7787,792,5444
7788,793,5445
7789,793,5446
7790,793,5447
7791,793,5447
7792,793,5448
7793,793,5449
7794,794,5449
7795,794,5449
7796,794,5450
7797,794,5451
7798,794,5452
7799,794,5453
7800,795,5454
7801,795,5455
7802,795,5456
7803,795,5456
7804,795,5457
7805,795,5457
7806,795,5458
7807,795,5458
7808,795,5459
7809,795,5459
7810,795,5460
7811,795,5460
7812,795,5461
7813,795,5461
7814,795,5461
7815,796,5462
7816,796,5462
7817,796,5463
7818,796,5464
7819,797,5465
7820,797,5465
7821,797,5465
7822,797,5465
7823,797,5466
7824,797,5466
7825,797,5466
7826,797,5466
7827,797,5467
7828,797,5467
7829,797,5468
7830,798,5468
7831,798,5469
7832,798,5470
7833,798,5471
7834,798,5472
7835,798,5473
7836,798,5474
7837,798,5475
7838,798,5476
7839,798,5477
7840,798,5477
7841,798,5477
7842,798,5477
7843,798,5478
7844,798,5479
7845,798,5479
7846,798,5479
7847,798,5480
7848,798,5480
7849,798,5481
7850,799,5481
7851,800,5482
7852,800,5483
7853,800,5484
7854,800,5485
7855,800,5485
7856,800,5486
7857,800,5487
7858,800,5488
7859,800,5489
7860,800,5489
7861,800,5489
7862,800,5489
7863,800,5490
7864,801,5491
7865,801,5492
7866,802,5493
7867,802,5493
7868,802,5493
7869,802,5494
7870,802,5495
7871,803,5496
7872,803,5497
7873,803,5498
7874,803,5499
7875,803,5500
7876,803,5501
7877,804,5501
7878,804,5502
7879,804,5502
7880,804,5503
7881,804,5503
7882,804,5504
7883,804,5504
7884,805,5505
7885,805,5505
7886,805,5506
7887,805,5507
7888,805,5507
7889,805,5508
7890,805,5509
7891,805,5509
7892,805,5510
7893,805,5511
7894,805,5511
7895,805,5511
7896,805,5512
7897,805,5513
7898,805,5514
7899,805,5515
7900,805,5516
7901,805,5517
7902,806,5518
7903,807,5519
7904,807,5520
7905,807,5520
7906,807,5520
7907,807,5520
7908,807,5521
7909,807,5522
7910,807,5522
7911,807,5523
7912,807,5523
7913,807,5524
7914,807,5525
7915,807,5525
7916,807,5526
7917,807,5527
7918,807,5527
7919,807,5528
7920,807,5529
7921,807,5530
7922,807,5531
7923,807,5532
7924,807,5533
7925,807,5534
7926,807,5534
7927,807,5535
7928,807,5536
7929,807,5537
7930,807,5538
7931,807,5539
7932,807,5540
7933,807,5541
7934,807,5542
7935,807,5542
7936,807,5542
7937,807,5542
7938,807,5542
7939,807,5543
7940,808,5544
7941,808,5545
7942,809,5546
7943,809,5547
7944,809,5547
7945,809,5547
7946,809,5547
7947,809,5548
7948,810,5548
7949,810,5548
7950,810,5549
7951,810,5550
7952,810,5551
7953,810,5552
7954,811,5553
7955,811,5554
7956,811,5554
7957,811,5554
7958,811,5555
7959,811,5555
7960,811,5555
7961,811,5556
7962,811,5557
7963,811,5558
7964,811,5559
7965,811,5559
7966,811,5560
7967,811,5561
7968,811,5561
